course_id,course_path,course_sha256,course_title,cluster,cluster_name,is_noise,similarity_to_medoid
75198,data/courses/.files/2025/course-75198.yml,e779606e498d07053a6443443cd73668c9cbc0ec30547fbd3c8058bb3c9e9f53,Health Information Processing Systems,4,Informatics Informatic Basic (4),False,0.57268043
75835,data/courses/.files/2025/course-75835.yml,ce9e773fc844e9fa68ca76bda698dca10370f4d74e6f3c36b765a9f65c365f8c,Web Technologies,26,Web Technologies Web-Related (26),False,0.98868857
75969-A,data/courses/.files/2025/course-75969-A.yml,f378ef387a3b60a7a9ffadc2427032f242acc8353a2f148e32f60d4f7d6e7fb1,Basic Informatics,6,Informatics Principles Foundations (6),False,0.66178129
75969-B,data/courses/.files/2025/course-75969-B.yml,85a959488fd980905610dd4ccc0cd3e07b793f04ba774a9191ad0296c9e8f1c9,Basic Informatics,6,Informatics Principles Foundations (6),False,0.66353051
76011,data/courses/.files/2025/course-76011.yml,631d9ad46546157962d8ed5b431883f05e01bca9b565ebd7f987909bd550df67,Multimedia Technologies in Archaelogy,8,Cultural Heritage Computer (8),False,0.65921935
77780,data/courses/.files/2025/course-77780.yml,296ebba6384cf0bf1004c104b69eaf7bacf0687639eb9eff32d4b0e0f1384797,Embedded Systems Programming and Internet of Things,1,Architectures Design Firmware (1),False,0.69938139
77933,data/courses/.files/2025/course-77933.yml,eb8abf14f165c9a140a9908881a2536d896e0688c4df6845d01320f9a38bf0f7,Multimedia Data Management M,3,Databases Bases Data (3),False,0.65248699
78096,data/courses/.files/2025/course-78096.yml,22f1859d838b2b677510634899443a4fdc6233f04d8c79279c097926beb079b5,Multimedia Data Management M,3,Databases Bases Data (3),False,0.59512197
78501,data/courses/.files/2025/course-78501.yml,16bc033200182cbec9f9a5899ad39e263c873ecb776fff58b898e8c18cbd7898,SISTEMA DI ELABORAZIONE DELLE INFORMAZIONI --,6,Informatics Principles Foundations (6),False,0.68792363
78510,data/courses/.files/2025/course-78510.yml,f502081e02b76b0cc43a310a116ebf50ca18d48aa6e74943504bacb63c3f88d1,Informatics,6,Informatics Principles Foundations (6),False,0.69399273
78778,data/courses/.files/2025/course-78778.yml,73b143a3cdd6d280c1e1466a427cb3cd1989adebe23ec66793a4fb40cef4ac9a,Intelligent Systems M,5,Artificial Intelligence Fundamentals (5),False,0.68482647
78779,data/courses/.files/2025/course-78779.yml,fe85e181e053c60a0bdb12b1cdef2c05fce9e3e306efb185a5bebd55bebfe651,Mobile Systems M,4,Informatics Informatic Basic (4),False,0.58665366
78810,data/courses/.files/2025/course-78810.yml,f654b0eac2ff5133012bd7f3029e899ca2e2dea75c7fd3596481f8248979a918,Real Time Systems for Automation M,1,Architectures Design Firmware (1),False,0.50794293
79194,data/courses/.files/2025/course-79194.yml,ae8a129679690271cb6b41e1f7c0092caa001bec31829be694403a0f245858ee,Databases,3,Databases Bases Data (3),False,0.81852297
81609,data/courses/.files/2025/course-81609.yml,742ca326defe8add3d0830332e16eaf898962d94696685a57e8277e332cc26bc,"Languages, Compilers and Computational Models",6,Informatics Principles Foundations (6),False,0.66879200
81610,data/courses/.files/2025/course-81610.yml,3f8e3004b9bcba5c1ff618860cc425e06952da29d09f52c81e5c5f8bab2f121e,Machine Learning,5,Artificial Intelligence Fundamentals (5),False,0.59928000
81612,data/courses/.files/2025/course-81612.yml,0809712ad5ccda3574cf19f1908cb380d5dafcb0dfa03b91d3c11d0ab2b1a013,Programming and Development paradigms,6,Informatics Principles Foundations (6),False,0.69429813
81649,data/courses/.files/2025/course-81649.yml,fef2152cfb4d50121179ab1fe58a9e474aacca45f324748bcca341c35448050f,Design On Analog Cicuits and Systems M,2,Electronics T-A Automation (2),False,0.69074095
81654,data/courses/.files/2025/course-81654.yml,5af06b570165312f1900107ab7e539b49a497982e990ea65248b0c1d81fd0af8,Design of Advanced Analog Circuits M,2,Electronics T-A Automation (2),False,0.63529031
81672,data/courses/.files/2025/course-81672.yml,7c55d9edc642f454e5bc218582df8df35b5cddb391917a5ba8b41f53500f0f96,Emerging Programming Paradigms,6,Informatics Principles Foundations (6),False,0.57519402
81676,data/courses/.files/2025/course-81676.yml,738e1120515f4da829ead07ecd3b76f036feaeb4f21377e9218a5bf25a50fd7d,Digital Forensic,20,Digital Forensic (20),False,1.00000000
81678-A,data/courses/.files/2025/course-81678-A.yml,0f9faea7ca2dc661e26d89715aeabe5e0d6e3241c6cf039dbe14bd25780fd566,Laboratory of Making,2,Electronics T-A Automation (2),False,0.66604162
81678-B,data/courses/.files/2025/course-81678-B.yml,0d0881276e5a1aaa8d8602061a43efcdc398bf58473227f49019f6d9f590c129,Laboratory of Making,2,Electronics T-A Automation (2),False,0.64799483
81683,data/courses/.files/2025/course-81683.yml,31dc9eb74de3400de9bd984799fe29a749318b2beafb0407ce0d33554cc579db,Internet of Things,4,Informatics Informatic Basic (4),False,0.67049049
81917,data/courses/.files/2025/course-81917.yml,6d3730c26dbcd178fd0dcc9fb19fd463eee1e02554a32f607d069f5507bcb8be,Interaction Multimedia Services,4,Informatics Informatic Basic (4),False,0.56167133
81932,data/courses/.files/2025/course-81932.yml,8edbeefed0069e963fd39272ef65f2766a805a315c91e5c7cfa4ae740e7e709e,Big Data,3,Databases Bases Data (3),False,0.75283148
81934,data/courses/.files/2025/course-81934.yml,0ef56997978370e2d3b21f5d2e13615680a2fa80a5080e6000eb1579a1c8c5b1,HUMAN COMPUTER INTERACTION,6,Informatics Principles Foundations (6),False,0.57825720
81940,data/courses/.files/2025/course-81940.yml,b7d70d61ec238c8c11a74f90a104057f6041711842decb387a92b8e4fb917e07,Artificial Intelligence,5,Artificial Intelligence Fundamentals (5),False,0.77113714
81942,data/courses/.files/2025/course-81942.yml,5759193d3032515cf4e186a39a842b39c2f1508acb75624c0fa5ddc43e326cf6,Scalable and Cloud Programming,1,Architectures Design Firmware (1),False,0.52877715
82202-A,data/courses/.files/2025/course-82202-A.yml,e8a14bb4ce5e7fc112c69080f1e99ad01515f66d09a893a2e7a1222762991fee,Informatic,4,Informatics Informatic Basic (4),False,0.78920164
82202-B,data/courses/.files/2025/course-82202-B.yml,6eac7de38ebc234919ef4695fa0dd4fea86de7ca6f9c27f43f3e22eaa3eb9e34,Informatic,4,Informatics Informatic Basic (4),False,0.77575794
84258,data/courses/.files/2025/course-84258.yml,300f67ed0b04e9053fcbd9044fc64f3fdac17ebb13393d8bdcf71f1029dab757,Design of Electronic Systems T-A,2,Electronics T-A Automation (2),False,0.69338974
84339,data/courses/.files/2025/course-84339.yml,c255056442e14baea6d0c787452bd92585659c6be0e392cb860b6d55605b57a0,Advanced Database Systems,3,Databases Bases Data (3),False,0.74150228
84401,data/courses/.files/2025/course-84401.yml,0aa3d47e9dfe71a6992eb477adf702df1e93e5085a717ef2cae4656d465ef440,Context-Aware Systems,4,Informatics Informatic Basic (4),False,0.65160892
84442,data/courses/.files/2025/course-84442.yml,a859c19e0461293f8f0873c91f43a92b0a0f7b35d79f8271d9511578a5d876d1,High Frequency Electronic Circuits M,2,Electronics T-A Automation (2),False,0.69677146
84530,data/courses/.files/2025/course-84530.yml,d069fa00c275df46436c354afa51beb949038965d6c0261bf25ecf841bdebc55,Database and Big Data Technologies M,3,Databases Bases Data (3),False,0.71415418
84531,data/courses/.files/2025/course-84531.yml,a37104e8603dec1fe5144cc8b1c4d80c9f9da0c961789df02541983d9e577917,Infrastructures For Cloud Computing and Big Data M,4,Informatics Informatic Basic (4),False,0.64437666
85189,data/courses/.files/2025/course-85189.yml,9d6c2a40ef64da328eb9fc401c5adc6cce359d8eef5823fa20bfd97032043a01,Systems and Algorithms for Data Science,5,Artificial Intelligence Fundamentals (5),False,0.63118413
85285,data/courses/.files/2025/course-85285.yml,9fb6a1d69c120362ebe311da6c6fe2173c9210209b4f1415a4874aa09d5adf84,Programming,6,Informatics Principles Foundations (6),False,0.67192276
85301,data/courses/.files/2025/course-85301.yml,f7fc41349175feeda714d43b4fb7e25b17e42a298ada0a4c1e3a9d3322135670,Algorithms and Data Structures in Biology,6,Informatics Principles Foundations (6),False,0.61299362
85445,data/courses/.files/2025/course-85445.yml,f90b760adfa4f1c5bbc3b0bee0fe3727a99679609ef10ce1e5a89d497dd0a05b,Information Modelling and Web Technologies,26,Web Technologies Web-Related (26),False,0.72729412
85446,data/courses/.files/2025/course-85446.yml,76863868bc6ce872cd97cdd0daf3831c5e53ed31417a8156e3758e32846ac56c,Knowledge Representation and Extraction,5,Artificial Intelligence Fundamentals (5),False,0.66462501
85573,data/courses/.files/2025/course-85573.yml,3d16ea7b27e5a27a34d6f4e49486c16416c74be1f6e6b5237c556db1296c12c8,Usability and User Experience,6,Informatics Principles Foundations (6),False,0.55096825
85728,data/courses/.files/2025/course-85728.yml,410f28d7c3cf9741778c21168e42b3731020589a5e70592f0d03613ebbaf0647,Real Time OS M,1,Architectures Design Firmware (1),False,0.64251756
85730,data/courses/.files/2025/course-85730.yml,c3bf776631dc6bda0beb1e64fc672de7892ed4715b3cdab1af7cf3204042af60,Architectures and Firmware M,1,Architectures Design Firmware (1),False,1.00000000
85733,data/courses/.files/2025/course-85733.yml,c0fadf4167f0852eb454c2063d85cd03c299e38b2df6b9bb872454634055e1f2,Power Electronics for Automotive M,2,Electronics T-A Automation (2),False,0.69956117
85734,data/courses/.files/2025/course-85734.yml,6901343709e16ff7eacc27f452a7e249b98115d9fcb75d05a7c51ecbce608885,"Test, Diagnosis and Reliability M",2,Electronics T-A Automation (2),False,0.55097070
87198,data/courses/.files/2025/course-87198.yml,18862a963babb964bca02d0b1e6d276a2b913ace25b59afb159a68b10ab3feed,Statistics and Architectures for Big Data Processing M,6,Informatics Principles Foundations (6),False,0.63226924
87469,data/courses/.files/2025/course-87469.yml,ae3164399eb25b8b1e2d1602856e4d66e52fe8d1bdba3f3a1a26f38259b73497,Decision Making with Constraint Programming,6,Informatics Principles Foundations (6),False,0.59046913
87474,data/courses/.files/2025/course-87474.yml,d2c46313c2a838c7a1868570e33e91ef58f7190132083e59f7235e71d2cf9e40,Distributed Systems,4,Informatics Informatic Basic (4),False,0.55699900
87898,data/courses/.files/2025/course-87898.yml,32457b538266025fc80cf093d691a66da64e09c29ca885ed9d9c6b8606d09681,Methods and Technologies for Interpreting,5,Artificial Intelligence Fundamentals (5),False,0.56918733
87901,data/courses/.files/2025/course-87901.yml,2c6ba3df90469e7ebeff41fe0a9ffa0ebaf4f18971387b9010ccd4afd37402bf,Methods and Advanced Technologies for Interpreting,5,Artificial Intelligence Fundamentals (5),False,0.52425783
88016,data/courses/.files/2025/course-88016.yml,db39c7bcece603e701797fca8235465059de8f966a3bd9fd7995cf0e685a230e,Statistics,13,Statistics (13),False,1.00000000
88145,data/courses/.files/2025/course-88145.yml,4f63cd92d7ab0b98acc9ef1e595d030575e168ef03ce8a8ffc886a149841408f,Fundamentals of Computer Programming P1,6,Informatics Principles Foundations (6),False,0.74992216
88146,data/courses/.files/2025/course-88146.yml,a735620e7b327adfaab5458b4807014fa80c2701350a81319630e26b2fa88d0c,Fundamentals of Computer Programming P2,1,Architectures Design Firmware (1),False,0.57104452
88154,data/courses/.files/2025/course-88154.yml,69cea59dba049658a207151610b24831b7913c1f377d4e3dfb278812aedab315,ELETTRONICA INDUSTRIALE P,2,Electronics T-A Automation (2),False,0.72942702
88155,data/courses/.files/2025/course-88155.yml,9ef5e899c7775a9893691c99ed80a7a40cfbd4b4c4499d4b35bfb1b9aff2c5ac,Industrial Informatics P,1,Architectures Design Firmware (1),False,0.55894838
88202,data/courses/.files/2025/course-88202.yml,c4f57567aea2fcc045f0e154ce6ad71618d98701dbe267838ea14e5daf20dc76,Machine Learning,5,Artificial Intelligence Fundamentals (5),False,0.59928000
88228,data/courses/.files/2025/course-88228.yml,30f5309792a92db5e9aace78e51cdce9aaa5dbd60d09b11b18fe8822d853eab9,Microcontroller electronic systems P,1,Architectures Design Firmware (1),False,0.69700106
88230,data/courses/.files/2025/course-88230.yml,15d01b30a6dab72b297b0fdd41b74cf0011e5d0e3e99d4b1ac96f2769e50d7dd,TECNOLOGIE INDUSTRIALI ABILITANTI PER IL WEB E HMI P,26,Web Technologies Web-Related (26),False,0.68279994
88324,data/courses/.files/2025/course-88324.yml,5f109f42d51bc141b16c8b94948b91c6596a3c8dfc371f8e2d84ac9e4889b917,System Administration T,4,Informatics Informatic Basic (4),False,0.67963546
88325,data/courses/.files/2025/course-88325.yml,9b3a6352047234e270aee79194f1aceb93214c70deadd3ffe0c7434b41480a88,Computer and Network Security Lab T,10,Security Information Computer (10),False,0.76152787
88566,data/courses/.files/2025/course-88566.yml,af2ea4e1902f5443c0cf342aa5b518e5abbfc9066f49e73ebbae975c1faf6e70,Web Technology,26,Web Technologies Web-Related (26),False,0.82617112
89988,data/courses/.files/2025/course-89988.yml,3c91a0578a108ba0dfaef7792fc19f46a33d956932837c049354b3eeb6f158c7,Elements of Informatics,6,Informatics Principles Foundations (6),False,0.71556364
90074,data/courses/.files/2025/course-90074.yml,65a54044f6387964fe42009f91cc9c008d68940357c84fdf0b0a8d0829544e8a,Smart Vehicular Systems,9,Smart Systems Vehicular (9),False,1.00000000
90106-A,data/courses/.files/2025/course-90106-A.yml,2dd8740510eb94f38d225d09f8f8c8dcc61a9f23ff048dfaba6a33416bcae88f,Software Engineering,6,Informatics Principles Foundations (6),False,0.56700042
90106-B,data/courses/.files/2025/course-90106-B.yml,3c6f79ae4f0e718ec43809880d544d2af157a882ddfa468ada5ed4a93e5db87c,INGEGNERIA DEL SOFTWARE,6,Informatics Principles Foundations (6),False,0.62542989
90107,data/courses/.files/2025/course-90107.yml,4cfd714619df3555a90159701fa7323773cf193796f4de6addefab588f3dc260,BASI DI DATI,3,Databases Bases Data (3),False,0.76297141
90147,data/courses/.files/2025/course-90147.yml,1069b2a8e8d838016dbddac8af5b42694461e762133c4af4877cd05cb7c7565c,Artificial intelligence,5,Artificial Intelligence Fundamentals (5),False,1.00000000
90157,data/courses/.files/2025/course-90157.yml,45ad91a63f7ab8f21dc520614817f40d8b85a29c3d43aad78b4599fc393d8ba1,Open Science,6,Informatics Principles Foundations (6),False,0.48244478
90392,data/courses/.files/2025/course-90392.yml,e192aa9addda8c89133a8af7cf7c861d4ba1c5215f8276583f872875183f7f6c,Elements of Applied Data Security M,10,Security Information Computer (10),False,0.71276093
90477,data/courses/.files/2025/course-90477.yml,a45c0bae0a3cc0208e7faed444ca9f2848034be20cead197948d40a6d0e652db,Machine Learning Systems For Data Science,5,Artificial Intelligence Fundamentals (5),False,0.65373992
90720,data/courses/.files/2025/course-90720.yml,a20fdc7f0254077975db8e9ea7971de572e3f881a5be6abb9358e45960382c76,Usability & User Experience Design,6,Informatics Principles Foundations (6),False,0.55463867
90730,data/courses/.files/2025/course-90730.yml,3ba6f32479fa7e5468cb5af5f596e84c9c458b41f4292fffda48f9fb7e1b31ee,Social Network Analysis,4,Informatics Informatic Basic (4),False,0.60886881
90748,data/courses/.files/2025/course-90748.yml,5cba506e3bb4302c6e6f5615dc05ec23140a29c4d71a30616893cca70293b06a,Blockchain and Cryptocurrencies,22,Blockchain Cryptocurrencies (22),False,1.00000000
90749,data/courses/.files/2025/course-90749.yml,e5592eb779582383e1ab12730fe0ef8e99f70910fdab7187bbd31d883cb5e8b0,Computing Education,6,Informatics Principles Foundations (6),False,0.70259932
90864,data/courses/.files/2025/course-90864.yml,cc8d35e3bd5a6d7221370777a82e8a3b12e10dfa1ca31b3f465942df697ee249,Elements of Computer Technologies for Fashion E-Commerce,16,Fashion Technologies Immersive (16),False,0.64296624
91161,data/courses/.files/2025/course-91161.yml,ec2d493d323c72b1fc0c33943c5eae47e1784dd9d6d17b1c05d9f812c0e6e246,"Networks, Security And Data Bases",4,Informatics Informatic Basic (4),False,0.65200921
91248,data/courses/.files/2025/course-91248.yml,5d941112e8b59a94d96dcd88a747824b77de4f174b7070cc916ccffc3733e713,Fundamentals of Artificial Intelligence and Knowledge Representation,5,Artificial Intelligence Fundamentals (5),False,0.75839614
91250-A,data/courses/.files/2025/course-91250-A.yml,9b6558be926e65403c4ae2f165d5f03bd402e3fb69bc2a1a42175fd4c822177a,DEEP LEARNING,5,Artificial Intelligence Fundamentals (5),False,0.63428019
91250-B,data/courses/.files/2025/course-91250-B.yml,765c92b14588a5d83f0a7aa0ccd977207fd2f9c34f5aca3a38fd50e89f28e70f,Deep Learning,5,Artificial Intelligence Fundamentals (5),False,0.70456078
91250-C,data/courses/.files/2025/course-91250-C.yml,5bcf8b7dbd770054d12fc9759382b213863726ebbec6601d01df87caa20d4821,Deep Learning,5,Artificial Intelligence Fundamentals (5),False,0.70456078
91250-D,data/courses/.files/2025/course-91250-D.yml,b6f1faf4e17f111fa36937995114321afc1e55a3ffaed8d9a2d7b9b4de4d8583,Deep Learning,5,Artificial Intelligence Fundamentals (5),False,0.61133992
91254,data/courses/.files/2025/course-91254.yml,060e08a838f87e786cb3eed5051f875b961da969364039cd3b040cc132cfbe8d,Image Processing and Computer Vision,0,Computer Vision Image (0),False,1.00000000
91258-A,data/courses/.files/2025/course-91258-A.yml,b35f1ee3997b4575cbb8159b72d920cec1a31390ffd16b0e5f35f37f55043c3f,Natural Language Processing,5,Artificial Intelligence Fundamentals (5),False,0.59713860
91258-B,data/courses/.files/2025/course-91258-B.yml,81ebe42f497cf7896f10022825c647a1a885aa586ee7d5d237d800118322a52d,Natural Language Processing,5,Artificial Intelligence Fundamentals (5),False,0.55500761
91258-C,data/courses/.files/2025/course-91258-C.yml,ac6a1c0280ba27f5d573ee2822427b88db196706fac0ab6d2d7121443489ec4a,Natural Language Processing,5,Artificial Intelligence Fundamentals (5),False,0.62625142
91259,data/courses/.files/2025/course-91259.yml,c573eae16fb242d11115e7eb9fa50f696fea4a692f95f5649908991f9d8feb5b,Architecture and Platforms for Artificial Intelligence,6,Informatics Principles Foundations (6),False,0.63471133
91261,data/courses/.files/2025/course-91261.yml,e6bba80cb7cac9665bdf8f974694d2f4265fbeb6352078104841ae258121ab7e,Artificial Intelligence in Industry,5,Artificial Intelligence Fundamentals (5),False,0.64486977
91264,data/courses/.files/2025/course-91264.yml,c7a3cb9ee6d65489f3966bf6ab3790eaf3d60d17bbba120316ae78f0c0cd6197,User Experience Design,6,Informatics Principles Foundations (6),False,0.54770126
91265,data/courses/.files/2025/course-91265.yml,1715ee9ca4f0468e0057ade6fec5146200975ebfd77ae1770e354856e73f341b,Knowledge Engineering,5,Artificial Intelligence Fundamentals (5),False,0.59195959
91266,data/courses/.files/2025/course-91266.yml,bcbd1cf5b5b57ba9f3d584b97096f57bee99efa293a97383959201fceae4e6f3,Machine Learning for Computer Vision,0,Computer Vision Image (0),False,0.74668009
91267,data/courses/.files/2025/course-91267.yml,4a6a7f19bfebf05e765b8d7798437eb32b50bd8bd904655ef5c8854466f4d793,Multi-Agent Systems,5,Artificial Intelligence Fundamentals (5),False,0.55320521
91269,data/courses/.files/2025/course-91269.yml,4320b9f112e331653deecf8a818f53b84f5dd487fbf8d9cafabe560efc398bee,Multimedia Data Management,3,Databases Bases Data (3),False,0.60476906
91411,data/courses/.files/2025/course-91411.yml,736602fe85035d7a2e962fe601e75ebd2ab8274ce69ef9ace5a688974b0ee71b,Intelligent Robotic Systems,5,Artificial Intelligence Fundamentals (5),False,0.67273433
91602,data/courses/.files/2025/course-91602.yml,cbd02bc5cad076ea0fcb8de0f67111c2ced6b0a4b58d9df201e37285c79a9487,Computer Architectures,1,Architectures Design Firmware (1),False,0.66159693
91685,data/courses/.files/2025/course-91685.yml,d4b8806d39891481782b3208b7cfe8914c581fbd74422ea82aadd9a3295a2af6,History of Informatics and Computing Systems,6,Informatics Principles Foundations (6),False,0.74033504
91721,data/courses/.files/2025/course-91721.yml,7773d0559ded9800cec2ae8e6fb7c027519f69cff79151383558d2911e8a9e34,Laboratory of Virtual Reality and Advanced Reality,0,Computer Vision Image (0),False,0.54535939
91762,data/courses/.files/2025/course-91762.yml,5662b9c75e19a7b4b661743b6e63e50fafa7feea587a274b60cd83c94e76ee37,Combinatorial Decision Making and Optimization,6,Informatics Principles Foundations (6),False,0.64747420
92858,data/courses/.files/2025/course-92858.yml,98519d70ac4d6e3b6e18f9e699685c5235e094e913155b12546ad13ce4e7337c,Autonomous and Adaptive Systems M,5,Artificial Intelligence Fundamentals (5),False,0.64129171
93034-A,data/courses/.files/2025/course-93034-A.yml,6820e89fa812c2c86c67b6391d6c78f535d18f693cf7b943eb18f32e7a2900dd,Foundations of Computer Science T,6,Informatics Principles Foundations (6),False,0.72796008
93034-B,data/courses/.files/2025/course-93034-B.yml,84d503b486a2d8b6eb310159c9b1599d9b7923a7e35d7e4ae5e93986ca13eff2,Foundations of Computer Science T,6,Informatics Principles Foundations (6),False,0.72796008
93034-C,data/courses/.files/2025/course-93034-C.yml,e52994b4dea05e63cebb1793b499892ba04cef5b56c2aa7227e80df9b770c61b,Foundations of Computer Science T,6,Informatics Principles Foundations (6),False,0.63471825
93315,data/courses/.files/2025/course-93315.yml,61531b0f24a16c38dd4a9168f62fc290f2872c7136c3139e2b0dcbbc33455dcb,Computer Networks,4,Informatics Informatic Basic (4),False,0.61004908
93319,data/courses/.files/2025/course-93319.yml,ea1abcb0b3a02906fb5d6798aa8ba4a796c7118e2570857be5e0da0d4a7de7fb,INTRODUZIONE ALL'APPRENDIMENTO AUTOMATICO,5,Artificial Intelligence Fundamentals (5),False,0.69605528
93321,data/courses/.files/2025/course-93321.yml,3169897415107b39d158ab3cb1a212b87dcbb1f447f6dc95d3d10142ed7ff766,Sensors and Quantum-Computing Devices M,24,Computing Quantum Devices (24),False,0.57604836
93322,data/courses/.files/2025/course-93322.yml,361e53e32c6dec5437ae52109e0f82ab7877150d877f9314b50157898bb38800,Hardware-Software Design of Iot Systems M,1,Architectures Design Firmware (1),False,0.88138260
93333,data/courses/.files/2025/course-93333.yml,2c05e48bd58e7354eaf433dd7c550ab11e9c956c8da31b4e0f7defd10e3bcfa7,Programming Lab,6,Informatics Principles Foundations (6),False,0.65409772
93363,data/courses/.files/2025/course-93363.yml,40077896d8786a6b8ed56f408cdc121128a4500f4d24c77bd8bd4d6a6ea7bfd7,Advanced Programming,6,Informatics Principles Foundations (6),False,0.64410239
93379,data/courses/.files/2025/course-93379.yml,46ca214bebfd4c960f6b6ea16a807f7ae9527b7dc69c999694871614ddab6d5e,Digital Culture,8,Cultural Heritage Computer (8),False,0.54045565
93390,data/courses/.files/2025/course-93390.yml,30185132f6f24b27c60c72e772580c212a2aab7d4e4fa0923ce6ec04828c734f,Digital Systems and Introduction to Computer Architectures M,2,Electronics T-A Automation (2),False,0.67894357
93391,data/courses/.files/2025/course-93391.yml,dd5d17d116504fc04b7f6044d4f4851b2dc03d651f976652d38e35dbddb332a7,Semiconductor Devices and Quantum-Computing M,24,Computing Quantum Devices (24),False,0.58884147
93392,data/courses/.files/2025/course-93392.yml,5ce1112125aad3da14052a01a2602ec30c4afd978e82a17f3fd7c15b73ef0a88,Analog Circuits and Sensor Systems M,2,Electronics T-A Automation (2),False,0.69813155
93395,data/courses/.files/2025/course-93395.yml,a35c4e46802e40e3acd32c3325974704be7f5b974d243d9bd5fcf86b47f4e5e0,Reliable Data Processing and Storage for Iintelligent Systems M,2,Electronics T-A Automation (2),False,0.59473432
93398,data/courses/.files/2025/course-93398.yml,2d5cf34efc7a5b7fa3cf17e3c869bd61f9fc3ca0a3d7749684e2f5def4a42daf,Architectures for Artificial Intelligence M,6,Informatics Principles Foundations (6),False,0.58634445
93466,data/courses/.files/2025/course-93466.yml,a7c4d4393398f346fa138c2d5f0ed4bdc65057774ed57c7a8538314922af25dd,FONDAMENTI DI CYBERSECURITY,10,Security Information Computer (10),False,0.75816371
93467,data/courses/.files/2025/course-93467.yml,58ddec6e91378e50d5954d14fe9ad711c851de1308b387091537b16189dec277,Cryptography,10,Security Information Computer (10),False,0.75261072
93468,data/courses/.files/2025/course-93468.yml,eeac24b5cbb536fab07f7b6b7c9171191a2f199311773a1c2e200553077676db,Distributed Software Systems,4,Informatics Informatic Basic (4),False,0.55438850
93469,data/courses/.files/2025/course-93469.yml,6b614f7818da7484d145ba969f50242e0d14c8e3f28271cb6606461b7edfca8b,Human Data Science,3,Databases Bases Data (3),False,0.54782911
93470-A,data/courses/.files/2025/course-93470-A.yml,0176245a30059e0c85611f149985d4d96733b9c238accf39caf11e46d7530dce,Cybersecurity,10,Security Information Computer (10),False,0.71975861
93470-B,data/courses/.files/2025/course-93470-B.yml,01cc3de899d924b84b735c9489e0b90eda218d22ae6b6a0e8ae746cb28756e3a,Cybersecurity,10,Security Information Computer (10),False,0.66571318
93478,data/courses/.files/2025/course-93478.yml,6abdf356be9b52068e830caf1ddf6b147b3484def992d3e139dad23d4cd4fad2,COMPUTER VISION,0,Computer Vision Image (0),False,0.89542876
93653,data/courses/.files/2025/course-93653.yml,5a2b94748f17389f192b56497bb4489c31b0d70b7cad502ff56eea35079b04a5,Iot And Big Data For Smart Agricultural Systems,3,Databases Bases Data (3),False,0.62605962
93669,data/courses/.files/2025/course-93669.yml,dc9e4061de0bdd85eb6724ce86d7071ac22cf64bf3717a7b1d62d69ee775c52b,Intelligent Systems Engineering,5,Artificial Intelligence Fundamentals (5),False,0.65376244
93929,data/courses/.files/2025/course-93929.yml,b6035c2026040a1722f674caf18609f2b7aa8dda8d8e138a04a55ab1f3c81676,Sensors and Nanotechnology,2,Electronics T-A Automation (2),False,0.65477335
94247,data/courses/.files/2025/course-94247.yml,1d10a8f58a9a99e20fe3acb1dc21dcf42af9b4c1319aa36903772fc6476bec1c,Laboratory on Power Electronics,2,Electronics T-A Automation (2),False,0.71740963
94272,data/courses/.files/2025/course-94272.yml,b6b975de965b84726947cd29d452d89cb6f997b2d606c252a70a18370aba3c06,Electronic Systems,2,Electronics T-A Automation (2),False,0.76166072
94442,data/courses/.files/2025/course-94442.yml,d8cefb78f91f1ff269eb38a31423457b6fe4f743a14b02d78377ac9a3a158b3e,Design of Web Applications T,26,Web Technologies Web-Related (26),False,0.73055535
95602,data/courses/.files/2025/course-95602.yml,fc08b39ca46aeb1d8eb094d34ccbd17cbe96c855ef8ce01a94e20d4915471a5f,Programming and Computer Architectures,6,Informatics Principles Foundations (6),False,0.73211526
95604,data/courses/.files/2025/course-95604.yml,a727c271d5488cedb692ccf692b78edc8f423f3ecab368d6a09a86eea5f28906,Operating Systems and Networks,4,Informatics Informatic Basic (4),False,0.68096281
95605,data/courses/.files/2025/course-95605.yml,98ea71f6df2b3f820b24d3f5893e0b83bf66919d04f4e2c8aec1e47aafd3689b,Web and Mobile Systems,26,Web Technologies Web-Related (26),False,0.81980829
95611,data/courses/.files/2025/course-95611.yml,66c4f64bf19820435273dab0fb7c8025543aa83b56504cc2cf6adfe2db82a385,Database Systems,3,Databases Bases Data (3),False,0.78448346
95627,data/courses/.files/2025/course-95627.yml,f99081dadb214312ce6d6a870ac8638e82dc2a4bb68e215f4a4e912cc7ec631f,Software Engineering,6,Informatics Principles Foundations (6),False,0.62381548
95630,data/courses/.files/2025/course-95630.yml,1790a5faab5aba3c60bfe489a495e6a88911b2084cf98c823560a076057b5295,Big Data and Cloud Platforms,3,Databases Bases Data (3),False,0.67214696
95631-A,data/courses/.files/2025/course-95631-A.yml,51ac47f6f0a1e5bbd7909e87a758d4c9189b30d42fb6aebf3884ddcfc52d7bd5,Machine Learning and Data Mining,3,Databases Bases Data (3),False,0.67265878
95631-B,data/courses/.files/2025/course-95631-B.yml,77da322bbcaec3b15b144b640a357083f03a81fa1a6d1af7a6ea9aa4abb95187,Machine Learning and Data Mining,3,Databases Bases Data (3),False,0.67548140
